date,raceCource,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,jockey,trainer,awt,dhw,draw,lbw,runPos,finishTime,odds,horseCode,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,騎師_x,1ST_x,1DH_x,2ND_x,2DH_x,3RD_x,3DH_x,4TH_x,4DH_x,5TH_x,5DH_x,STARTS_x,STAKES_x,Win%_x,騎師_y,Jockey2,Trainer,練馬師_x,1ST_y,1DH_y,2ND_y,2DH_y,3RD_y,3DH_y,4TH_y,4DH_y,5TH_y,5DH_y,STARTS_y,STAKES_y,Win%_y,練馬師_y,Trainer2,DamRank,SireRank
2018-07-08 00:00:00,ST,10,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,7,6.0,GO PUBLIC,K C Leung,Y S Tsui,124,1076,8,9-1/2,3 4 7,1:09.45,8.3,B170,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,nan,nan
2018-07-08 00:00:00,ST,10,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,8,2.0,GRATWICK,H N Wong,K W Lui,127,1213,4,10-1/2,12 10 8,1:09.64,90,B110,嘉域騏 ,B110,GRATWICK,Gratwick,Reward For Effort,Kuda Cepat,PP,AUS,5.0,2013-02-09 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,8.0,8.0
2018-07-08 00:00:00,ST,10,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,9,8.0,HARD PROMISE,C Schofield,A Lee,118,1115,2,12,6 6 9,1:09.85,13,A373,英之友 ,A373,HARD PROMISE,Hard Promise,Hard Spun,Perfect Promise,PP,AUS,5.0,2013-10-28 00:00:00,Schofield C.,史卓豐,38,--,27,--,33,--,44,--,31,--,410,55103300.0,9.3,史卓豐,C Schofield,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,9.0,5.0
2018-07-08 00:00:00,ST,10,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,10,10.0,EXCEPTIONAL DESIRE,M L Yeung,W Y So,113,1166,10,16,4 8 10,1:10.51,17,A142,友享友賞 ,A142,EXCEPTIONAL DESIRE,Darci's Desire,Darci Brahma,Grace And Eva,PPG,NZ,5.0,2013-10-24 00:00:00,Yeung M.L.,楊明綸,23,--,17,--,25,--,34,1,38,1,461,25206850.0,5.0,楊明綸,M L Yeung,So W.Y.,蘇偉賢,27,--,48,--,31,--,31,--,40,1,468,37629690.0,5.80,蘇偉賢,W Y So,10.0,7.0
2018-07-08 00:00:00,ST,10,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,11,12.0,LONDON CITY,M Chadwick,D E Ferraris,114,1143,7,16-1/4,5 7 11,1:10.54,112,T080,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,nan,nan
2018-07-08 00:00:00,ST,10,WET SLOW,LAI CHI CHONG HANDICAP,ALL WEATHER TRACK,1310000,Class 3,1200M,12,1.0,WINNING WAYS,K Teetan,C H Yip,133,1155,9,22-3/4,10 12 12,1:11.58,93,B332,奇妙日 ,B332,WINNING WAYS,Winning Ways,Lope de Vega,Sahara Sky,PP,IRE,5.0,2014-03-25 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,12.0,8.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,1,11.0,WINSTON'S LAD,C Y Ho,K W Lui,119,1071,2,-,7 8 9 1,1:21.31,31,T348,英明勇將 ,T348,WINSTON'S LAD,Winston's Lad,Churchill Downs,Caralowe,PP,AUS,7.0,2011-05-10 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,1.0,1.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,2,1.0,BOMBAY BLITZ,D Whyte,C Fownes,133,1112,1,1-1/4,5 7 4 2,1:21.49,7,A338,孟買之星 ,A338,BOMBAY BLITZ,Detective,Snitzel,Covertly,PP,AUS,5.0,2013-01-09 00:00:00,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Fownes C.,方嘉柏,39,--,41,--,40,1,47,1,49,1,522,47634720.0,7.50,方嘉柏,C Fownes,2.0,4.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,3,10.0,ULTIMATE GLORY,K Teetan,K L Man,121,1278,5,1-1/2,6 5 7 3,1:21.54,12,S235,歡樂小子 ,S235,ULTIMATE GLORY,Ultimate Glory,Exceed And Excel,Grilse,PP,AUS,8.0,2010-11-16 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,3.0,5.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,4,14.0,SMILING CHARM,M F Poon,C W Chang,113,1147,3,1-3/4,2 3 1 4,1:21.59,8.4,V321,嬴風雲 ,V321,SMILING CHARM,----,Fastnet Rock,Kaimana,ISG,AUS,6.0,2012-10-19 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,4.0,5.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,5,5.0,TAKING AIM,B Prebble,J Moore,127,1224,4,2,3 1 2 5,1:21.62,6.2,B244,標準猴王 ,B244,TAKING AIM,Taking Aim,Choisir,Girl Hussler,PP,AUS,4.0,2014-09-30 00:00:00,Prebble B.,柏寶,20,--,25,--,32,--,23,--,29,--,347,37135000.0,5.8,柏寶,B Prebble,Moore J.,約翰摩亞,33,--,39,--,35,--,44,--,47,--,498,96764400.0,6.60,約翰摩亞,J Moore,5.0,5.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,6,2.0,MONGOLIAN LEGEND,K C Leung,Y S Tsui,131,1132,6,3,11 9 8 6,1:21.80,21,B317,蒙古傳奇 ,B317,MONGOLIAN LEGEND,Mongolian Legend,Fastnet Rock,Purde,PP,AUS,5.0,2013-07-11 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,6.0,5.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,7,4.0,ROUNDABOUT,C Wong,A T Millard,119,1124,10,4-1/2,9 11 12 7,1:22.05,9.3,T352,飛星凱旋 ,T352,ROUNDABOUT,Roundabout,I Am Invincible,Fidele,PP,AUS,7.0,2011-09-11 00:00:00,Wong C.,黃俊,13,--,12,--,13,1,13,--,8,--,145,14269950.0,9.0,黃俊,C Wong,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,7.0,10.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,8,12.0,MONICA,A Sanna,M J Freedman,120,1048,12,4-3/4,13 12 11 8,1:22.07,180,B271,不羈的風 ,B271,MONICA,Geodude,Murtajill,Senorita de Lago,PP,AUS,5.0,2013-11-26 00:00:00,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,8.0,8.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,9,7.0,UNICRON JEWELLERY,H N Wong,J Size,122,1102,13,4-3/4,14 14 13 9,1:22.07,35,V333,首飾大帝 ,V333,UNICRON JEWELLERY,----,Savabeel,Lucida,ISG,NZ,6.0,2012-09-14 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Size J.,蔡約翰,87,--,66,2,50,--,54,--,35,1,508,176441240.0,17.10,蔡約翰,J Size,12.0,8.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,10,8.0,CHUNG WAH SPIRIT,Z Purton,C H Yip,123,1136,8,6-3/4,8 6 6 10,1:22.39,7,A168,中華之光 ,A168,CHUNG WAH SPIRIT,Cash Dash,Dash For Cash,Letter From France,PP,AUS,5.0,2013-08-09 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,10.0,10.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,11,6.0,TOP BEAUTIFUL,J Moreira,W Y So,126,1250,11,6-3/4,4 4 3 11,1:22.40,4.2,A339,同得福 ,A339,TOP BEAUTIFUL,Chairman's Bar,Nicconi,Delarouze,PPG,AUS,5.0,2013-09-25 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,So W.Y.,蘇偉賢,27,--,48,--,31,--,31,--,40,1,468,37629690.0,5.80,蘇偉賢,W Y So,11.0,8.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,12,13.0,LASTING FRIENDSHIP,O Doleuze,L Ho,120,1122,14,8-3/4,10 10 10 12,1:22.70,15,B251,長友之星 ,B251,LASTING FRIENDSHIP,Lasting Friendship,Commands,Loch Maryanne,PP,AUS,5.0,2013-03-09 00:00:00,Doleuze O.,杜利萊,15,--,25,--,11,--,19,1,29,1,269,29963700.0,5.6,杜利萊,O Doleuze,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,12.0,9.0
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,13,3.0,PENANG HALL,T Berry,D J Hall,130,1218,7,13-3/4,12 13 14 13,1:23.53,26,T062,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,nan,nan
2018-07-08 00:00:00,ST,11,GOOD TO FIRM,PAK SHA O HANDICAP,TURF - "C" Course,1310000,Class 3,1400M,14,9.0,MISTER MONTE,K C Ng,A S Cruz,120,1074,9,17-1/2,1 2 5 14,1:24.11,99,A201,劍聶風 ,A201,MISTER MONTE,Futura,Hussonet,Grantsville,PP,AUS,5.0,2013-08-10 00:00:00,Ng K.C.,吳嘉晉,2,--,5,--,8,--,12,--,10,--,275,4990400.0,0.7,吳嘉晉,K C Ng,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,14.0,12.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,1,3.0,ACTUARIAT,Z Purton,P O'Sullivan,128,1188,7,-,3 2 1,0:57.81,6.5,V215,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,nan,nan
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,2,10.0,CARRY TO WIN,J Moreira,R Gibson,119,1148,10,1-3/4,11 8 2,0:58.07,7.4,V305,吉利馬王 ,V305,CARRY TO WIN,----,Smart Missile,Arms Wide Open,PPG,AUS,5.0,2013-09-27 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Gibson R.,高伯新,28,1,24,--,35,--,23,--,29,--,332,30533370.0,8.40,高伯新,R Gibson,2.0,5.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,3,1.0,SHOWING CHARACTER,B Prebble,D E Ferraris,133,1087,2,1-3/4,5 5 3,0:58.09,5.1,T289,金飯碗 ,T289,SHOWING CHARACTER,Showing Character,Showcasing,Lalectra,PP,GB,7.0,2012-04-15 00:00:00,Prebble B.,柏寶,20,--,25,--,32,--,23,--,29,--,347,37135000.0,5.8,柏寶,B Prebble,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,3.0,3.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,4,9.0,RUGBY DIAMOND,C Wong,A T Millard,112,1063,3,2-1/4,7 7 4,0:58.19,5.4,S432,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong C.,黃俊,13,--,12,--,13,1,13,--,8,--,145,14269950.0,9.0,黃俊,C Wong,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,nan,nan
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,5,2.0,PEACE ON EARTH,H N Wong,D Cruz,127,1090,5,2-1/2,8 9 5,0:58.20,7.3,S254,大地和平 ,S254,PEACE ON EARTH,Treadstone,Myboycharlie,Lilli Marlane,PP,GB,8.0,2011-02-17 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,5.0,6.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,6,11.0,KING'S STEED,W M Lai,L Ho,115,1175,1,2-3/4,2 3 6,0:58.25,13,S051,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Lai W.M.,賴維銘,5,--,10,--,17,--,16,3,21,--,309,9378525.0,1.6,賴維銘,W M Lai,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,nan,nan
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,7,4.0,FIRST BEAUT,M L Yeung,A Lee,126,1127,12,3,1 1 7,0:58.29,18,B022,首驫 ,B022,FIRST BEAUT,----,Darci Brahma,Miss Bling,PPG,NZ,5.0,2013-01-08 00:00:00,Yeung M.L.,楊明綸,23,--,17,--,25,--,34,1,38,1,461,25206850.0,5.0,楊明綸,M L Yeung,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,7.0,7.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,8,7.0,PADDINGTON,K C Leung,W Y So,127,1105,4,3-1/2,4 4 8,0:58.39,12,A107,必定掂 ,A107,PADDINGTON,Stickemupsteve,Wanted,Emma Princess,PPG,AUS,5.0,2013-09-20 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,So W.Y.,蘇偉賢,27,--,48,--,31,--,31,--,40,1,468,37629690.0,5.80,蘇偉賢,W Y So,8.0,8.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,9,8.0,RICHCITY FORTUNE,M F Poon,J Moore,118,1162,8,3-3/4,9 10 9,0:58.39,13,V088,銀城福星 ,V088,RICHCITY FORTUNE,Lope Too,Lope de Vega,Dancescape,PPG,AUS,6.0,2012-09-27 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Moore J.,約翰摩亞,33,--,39,--,35,--,44,--,47,--,498,96764400.0,6.60,約翰摩亞,J Moore,9.0,8.0
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,10,6.0,IDYLLIC WIND,D Whyte,C W Chang,127,1221,9,3-3/4,6 6 10,0:58.39,17,N139,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,nan,nan
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,11,12.0,SPICY DOUBLE,A Sanna,F C Lor,116,1188,6,4,12 11 11,0:58.44,30,T393,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Lor F.C.,羅富全,65,--,47,--,49,--,39,--,34,--,432,62296860.0,15.00,羅富全,F C Lor,nan,nan
2018-07-04 00:00:00,HV,1,GOOD,BALSAMINE HANDICAP,TURF - "C+3" Course,660000,Class 5,1000M,12,5.0,REGENCY HONEY,U Rispoli,A S Cruz,128,1051,11,4-1/2,10 12 12,0:58.53,27,A059,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Rispoli U.,李寶利,31,--,33,--,34,--,40,1,36,--,465,39452275.0,6.7,李寶利,U Rispoli,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,nan,nan
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,1,5.0,SPARKLING SWORD,M Chadwick,K W Lui,123,1169,1,-,3 2 3 1,1:40.16,10,P256,紫電明珠 ,P256,SPARKLING SWORD,Sparkling Sword,Danzero,Supernal,PPG,AUS,8.0,2010-11-22 00:00:00,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,1.0,4.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,2,7.0,STARLIT KNIGHT,Z Purton,Y S Tsui,121,1085,8,1/2,1 1 1 2,1:40.24,3.4,A137,悅目星光 ,A137,STARLIT KNIGHT,All Gee,Fath,Jeunes Knight,PP,AUS,6.0,2012-08-11 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,2.0,2.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,3,9.0,GOLD VELVET,J Moreira,A T Millard,120,1151,11,3/4,8 9 8 3,1:40.31,3.1,V400,金津輝煌 ,V400,GOLD VELVET,----,Savabeel,Girls On Top,PPG,NZ,5.0,2013-12-09 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,3.0,8.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,4,8.0,DIAMOND FRIENDS,U Rispoli,F C Lor,120,1087,2,1-1/2,5 5 5 4,1:40.41,23,S376,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Rispoli U.,李寶利,31,--,33,--,34,--,40,1,36,--,465,39452275.0,6.7,李寶利,U Rispoli,Lor F.C.,羅富全,65,--,47,--,49,--,39,--,34,--,432,62296860.0,15.00,羅富全,F C Lor,nan,nan
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,5,4.0,OPEN HOUSE,S Clipperton,D J Hall,123,1055,4,2-3/4,7 8 9 5,1:40.58,11,A197,快樂魔王 ,A197,OPEN HOUSE,Open House,Vocalised,Christinas Letter,PP,IRE,6.0,2013-11-03 00:00:00,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,5.0,5.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,6,1.0,ELECTRIC LIGHTNING,K Teetan,D E Ferraris,133,1028,10,4,12 12 12 6,1:40.81,12,A189,快閃的 ,A189,ELECTRIC LIGHTNING,----,Not A Single Doubt,Plain Crazy,PPG,AUS,5.0,2013-08-26 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,6.0,4.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,7,10.0,SPINNING DANCER,H N Wong,K L Man,116,1067,5,4-3/4,2 3 2 7,1:40.94,32,S078,勁勇威龍 ,S078,SPINNING DANCER,Spinning Dancer,Commands,Annie Daly,PP,NZ,9.0,2009-04-09 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,6.0,9.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,8,6.0,GLORIAM,C Y Ho,P F Yiu,120,1187,3,5,4 4 4 8,1:40.96,44,A223,同威 ,A223,GLORIAM,----,Mossman,Fromage,PPG,AUS,4.0,2014-11-25 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,8.0,9.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,9,12.0,TRIUMPHAL WIN,W M Lai,C W Chang,116,1252,12,5-1/2,11 11 10 9,1:41.03,99,A334,贏歌 ,A334,TRIUMPHAL WIN,----,Paco Boy,Tora Bora,ISG,GB,5.0,2014-12-02 00:00:00,Lai W.M.,賴維銘,5,--,10,--,17,--,16,3,21,--,309,9378525.0,1.6,賴維銘,W M Lai,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,9.0,9.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,10,2.0,BRING IT ON,T H So,C H Yip,130,1134,7,5-3/4,9 10 11 10,1:41.08,18,V407,放馬過來 ,V407,BRING IT ON,Freeman,Arcano,Sassy Gal,PP,IRE,6.0,2013-02-18 00:00:00,So T.H.,蘇狄雄,1,--,3,--,5,--,3,--,5,--,52,2163650.0,1.9,蘇狄雄,T H So,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,10.0,11.0
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,11,11.0,VICTORY FOLLOW ME,C Wong,C S Shum,107,1003,6,6-1/4,6 7 7 11,1:41.17,6.3,V182,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong C.,黃俊,13,--,12,--,13,1,13,--,8,--,145,14269950.0,9.0,黃俊,C Wong,Shum C.S.,沈集成,51,--,41,--,42,--,35,--,33,--,488,63076620.0,10.50,沈集成,C S Shum,nan,nan
2018-07-04 00:00:00,HV,2,GOOD,CAMELLIA HANDICAP,TURF - "C+3" Course,880000,Class 4,1650M,12,3.0,FOREVER POSH,M L Yeung,R Gibson,122,1023,9,12-3/4,10 6 6 12,1:42.20,41,V072,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Yeung M.L.,楊明綸,23,--,17,--,25,--,34,1,38,1,461,25206850.0,5.0,楊明綸,M L Yeung,Gibson R.,高伯新,28,1,24,--,35,--,23,--,29,--,332,30533370.0,8.40,高伯新,R Gibson,nan,nan
2018-07-04 00:00:00,HV,3,GOOD,CARNATION HANDICAP,TURF - "C+3" Course,880000,Class 4,1200M,1,6.0,GOOD COMPANION,M F Poon,D Cruz,121,1085,5,-,2 1 1,1:10.25,6.3,A052,你知我意 ,A052,GOOD COMPANION,----,Exceed And Excel,Dyna Slam,PPG,AUS,6.0,2012-08-19 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,1.0,5.0
