B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_r,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_YIELDING,raceCourse_HV,raceCourse_ST,Runs_6,Runs_5,Runs_4,Runs_3,Runs_2,Runs_1,TrainerRank,SireRank,horseRank,JockeyRank,Draw,Rtg.+/-,AWT,class,DamRank,HorseMatchRank,Age,Horse Wt. (Declaration),Wt.+/- (vs Declaration)
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,4.0,4.0,4.0,0.2727272727272727,8.0,0.0,0.1791044776119403,4.0,-2.0,130.0,5.0,0.0,4.5,6.0,1172.0,-2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,11.0,6.0,8.0,6.56501021102791,0.16,1.0,0.0,0.42857142857142855,10.0,2.0,133.0,5.0,0.0,4.5,7.0,1107.0,8.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,2.0,2.0,4.0,5.0,0.10344827586206896,1.0,0.0,0.07547169811320754,8.0,-5.0,115.0,5.0,0.0,4.5,7.0,1067.0,12.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,4.0,4.0,11.0,4.0,2.0,0.16071428571428573,1.0,0.3333333333333333,0.21052631578947367,7.0,6.0,123.0,5.0,1.0,10.0,6.0,1107.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,11.0,11.0,3.0,10.0,9.0,0.17391304347826086,1.0,0.0,0.16417910447761194,1.0,-1.0,127.0,5.0,0.0,4.5,6.0,1139.0,-25.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,8.0,10.0,8.0,5.0,7.0,0.19298245614035087,5.0,0.0,0.5,6.0,1.0,133.0,5.0,0.0,4.5,4.0,1096.0,27.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,3.0,5.0,7.0,5.0,0.0847457627118644,0.0,0.0,0.17647058823529413,5.0,10.0,123.0,5.0,0.0,4.5,6.0,1134.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,7.0,3.0,2.0,0.11940298507462686,0.0,0.0,0.2676056338028169,9.0,5.0,118.0,5.0,0.0,4.5,7.0,1091.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,9.0,11.0,12.0,11.0,8.0,0.18823529411764706,4.0,0.0,0.22,13.0,13.0,132.0,5.0,0.0,4.5,4.0,1058.0,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,9.0,1.0,3.0,0.21978021978021978,8.0,0.75,0.3707865168539326,12.0,-4.0,120.0,5.0,3.0,14.0,5.0,1126.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,10.0,9.0,8.0,2.0,0.16901408450704225,1.0,0.5,0.18333333333333332,3.0,0.0,126.0,5.0,1.0,13.0,6.0,1059.0,-2.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,7.0,4.0,11.0,2.0,0.22058823529411764,3.0,0.4,0.1282051282051282,14.0,-12.0,115.0,5.0,2.0,11.5,6.0,947.0,8.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,4.0,6.0,3.0,4.0,0.2987012987012987,1.0,0.25,0.13043478260869565,11.0,-7.0,127.0,5.0,1.0,9.0,6.0,1173.0,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,5.0,1.0,8.0,0.475,5.0,0.4,0.41836734693877553,2.0,-4.0,127.0,5.0,2.0,11.5,6.0,1133.0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,12.0,11.0,10.0,9.0,0.19298245614035087,2.0,0.2857142857142857,0.2676056338028169,5.0,-4.0,118.0,2.0,2.0,11.0,6.0,1183.0,6.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,4.0,14.0,14.0,12.0,0.21978021978021978,5.0,0.0,0.18072289156626506,6.0,-13.0,129.0,2.0,0.0,3.5,6.0,1162.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,9.0,10.0,13.0,6.0,11.0,0.2,0.0,0.0,0.21739130434782608,4.0,27.0,131.0,2.0,0.0,3.5,6.0,1149.0,-2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,8.0,4.0,0.18823529411764706,2.0,0.0,0.1282051282051282,13.0,19.0,131.0,2.0,0.0,3.5,6.0,1128.0,14.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,1.0,11.0,0.2,4.0,0.25,0.16417910447761194,14.0,7.0,122.0,2.0,2.0,9.5,5.0,1172.0,5.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,5.0,4.0,10.0,0.16901408450704225,8.0,0.1111111111111111,0.3,10.0,7.0,123.0,2.0,1.0,7.0,6.0,1040.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,6.56501021102791,0.3048780487804878,0.0,0.0,0.5,1.0,0.0,132.0,2.0,0.0,3.5,4.0,1226.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,5.0,4.0,2.0,4.0,13.0,0.3333333333333333,3.0,0.0,0.17647058823529413,11.0,8.0,121.0,2.0,0.0,3.5,8.0,1074.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,9.0,0.0847457627118644,0.0,0.0,0.22,7.0,-26.0,127.0,2.0,0.0,3.5,3.0,1109.0,15.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,0.2987012987012987,6.0,0.3333333333333333,0.25,8.0,6.0,130.0,2.0,2.0,12.0,6.0,1241.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,6.0,10.0,4.0,0.359375,2.0,0.2222222222222222,0.41836734693877553,3.0,13.0,124.0,2.0,2.0,8.0,4.0,1083.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,2.0,1.0,1.0,0.16,7.0,1.0,0.3707865168539326,2.0,-32.0,129.0,2.0,2.0,13.5,5.0,1155.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,2.0,1.0,1.0,0.25,4.0,1.0,0.19047619047619047,12.0,-27.0,125.0,2.0,4.0,13.5,5.0,1327.0,9.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,11.0,1.0,3.0,1.0,5.0,0.22058823529411764,1.0,0.25,0.1791044776119403,9.0,-13.0,121.0,2.0,1.0,9.5,7.0,1100.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,10.0,0.16901408450704225,0.0,0.0,0.17647058823529413,12.0,0.0,121.0,3.0,0.0,4.0,4.0,1146.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,4.0,6.0,14.0,0.2,0.0,0.0,0.16417910447761194,11.0,4.0,129.0,3.0,0.0,4.0,4.0,1071.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,10.0,13.0,0.16,0.0,0.0,0.020833333333333332,4.0,43.0,115.0,3.0,0.0,4.0,3.0,1055.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.0,7.0,0.0847457627118644,1.0,0.0,0.22,5.0,-2.0,124.0,3.0,0.0,4.0,4.0,1190.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,6.56501021102791,0.16071428571428573,12.0,0.0,0.13043478260869565,8.0,12.0,127.0,3.0,0.0,4.0,4.0,1238.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,5.0,10.0,5.0,2.0,0.19298245614035087,5.0,0.6,0.18072289156626506,3.0,-9.0,120.0,3.0,3.0,11.0,6.0,1045.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,11.0,12.0,6.473359073359074,6.0,6.0,0.2840909090909091,7.0,0.0,0.21739130434782608,2.0,2.0,122.0,3.0,0.0,4.0,6.0,1084.0,11.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,0.3333333333333333,2.0,0.2857142857142857,0.3,14.0,7.0,115.0,3.0,2.0,8.0,5.0,1078.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,7.0,13.0,1.0,7.0,4.0,0.11940298507462686,2.0,0.0,0.3707865168539326,9.0,2.0,114.0,3.0,0.0,4.0,5.0,1170.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,11.0,10.0,8.0,0.2987012987012987,1.0,0.3333333333333333,0.25,7.0,17.0,130.0,3.0,1.0,9.0,4.0,1177.0,-11.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,7.0,4.0,7.0,3.0,5.0,0.475,3.0,0.5,0.21052631578947367,1.0,-8.0,131.0,3.0,2.0,10.0,6.0,1166.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,8.0,0.359375,8.0,1.0,0.41836734693877553,13.0,-27.0,128.0,3.0,2.0,12.0,4.0,1084.0,4.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,8.0,13.0,3.0,7.0,0.18823529411764706,1.0,0.0,0.19047619047619047,6.0,10.0,112.0,4.0,0.0,4.5,4.0,1107.0,21.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,6.0,8.0,2.0,0.3048780487804878,3.0,0.3333333333333333,0.07547169811320754,11.0,-6.0,120.0,4.0,1.0,9.5,4.0,1108.0,9.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,12.0,7.0,9.0,11.0,13.0,0.10344827586206896,0.0,0.0,0.17647058823529413,2.0,1.0,116.0,4.0,0.0,4.5,5.0,1097.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.0,2.0,1.0,6.0,0.21978021978021978,8.0,0.0,0.18072289156626506,10.0,12.0,132.0,4.0,0.0,4.5,3.0,1041.0,-8.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,6.0,7.0,8.0,0.22058823529411764,4.0,0.0,0.1282051282051282,13.0,-4.0,114.0,4.0,0.0,4.5,5.0,1104.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,12.0,4.0,2.0,11.0,6.0,0.0847457627118644,3.0,0.0,0.22,4.0,22.0,125.0,4.0,0.0,4.5,5.0,1042.0,-11.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,5.0,5.0,4.0,6.0,2.0,0.2727272727272727,3.0,0.3333333333333333,0.1791044776119403,3.0,2.0,115.0,4.0,1.0,9.5,6.0,1118.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,10.0,12.0,8.0,3.0,5.0,0.11940298507462686,0.0,0.0,0.3,9.0,-2.0,129.0,4.0,0.0,4.5,4.0,1057.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,6.0,2.0,4.0,0.2,0.0,0.0,0.41836734693877553,8.0,13.0,133.0,4.0,0.0,4.5,5.0,1024.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,1.0,3.0,11.0,12.0,0.2,5.0,0.0,0.16417910447761194,7.0,2.0,130.0,4.0,0.0,4.5,3.0,1015.0,-2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,7.0,9.0,5.0,3.0,2.0,0.18840579710144928,3.0,0.6,0.25,1.0,-9.0,130.0,4.0,3.0,13.0,4.0,1128.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,12.0,13.0,5.0,9.0,1.0,0.2840909090909091,3.0,0.5,0.2676056338028169,12.0,5.0,125.0,4.0,3.0,12.0,5.0,1179.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,4.0,5.0,1.0,0.16,2.0,0.4,0.21052631578947367,5.0,-16.0,127.0,4.0,2.0,11.0,4.0,1008.0,-6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,4.0,0.2987012987012987,5.0,1.0,0.5,14.0,-29.0,125.0,4.0,3.0,14.0,3.0,1155.0,-5.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,11.0,9.0,8.0,7.0,8.0,0.2222222222222222,0.0,0.0,0.25,5.0,1.0,118.0,3.0,0.0,3.0,5.0,1054.0,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,12.0,2.0,1.0,12.0,0.18823529411764706,2.0,0.18181818181818182,0.024390243902439025,7.0,17.0,120.0,3.0,2.0,6.0,6.0,1085.0,9.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,10.0,7.0,8.0,8.0,8.0,0.10344827586206896,2.0,0.0,0.16,13.0,5.0,124.0,3.0,0.0,3.0,6.0,1157.0,15.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,2.0,4.0,1.0,0.3048780487804878,6.0,0.45454545454545453,0.22,6.0,-5.0,133.0,3.0,5.0,11.0,4.0,1117.0,8.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,11.0,8.0,8.0,6.0,5.0,0.22058823529411764,0.0,0.0,0.1791044776119403,3.0,-5.0,111.0,3.0,0.0,3.0,5.0,1169.0,12.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,7.0,2.0,9.0,0.2840909090909091,2.0,0.2857142857142857,0.3,2.0,1.0,132.0,3.0,2.0,8.0,4.0,1114.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,11.0,6.581462708182476,2.0,0.16901408450704225,0.0,0.0,0.17647058823529413,1.0,-9.0,109.0,3.0,0.0,3.0,6.0,1160.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,11.0,6.0,11.0,0.475,5.0,0.42857142857142855,0.3707865168539326,12.0,-5.0,123.0,3.0,3.0,10.0,5.0,1179.0,57.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,6.0,1.0,4.0,5.0,7.0,0.2,7.0,0.0,0.21739130434782608,11.0,4.0,125.0,3.0,0.0,3.0,4.0,1124.0,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,1.0,5.0,0.17391304347826086,1.0,0.25,0.2676056338028169,4.0,0.0,120.0,3.0,1.0,7.0,7.0,1076.0,-3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,7.0,9.0,2.0,1.0,0.25,12.0,0.5,0.18072289156626506,9.0,4.0,124.0,3.0,2.0,12.0,6.0,1145.0,-7.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,2.0,9.0,7.0,0.16071428571428573,8.0,0.3333333333333333,0.19047619047619047,10.0,2.0,118.0,3.0,2.0,9.0,5.0,1169.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,6.56501021102791,0.359375,4.0,1.0,0.41836734693877553,14.0,-44.0,125.0,3.0,4.0,14.0,4.0,1248.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,8.0,3.0,0.3333333333333333,11.0,0.5714285714285714,0.42857142857142855,8.0,-18.0,128.0,3.0,4.0,13.0,5.0,1094.0,9.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,7.0,4.0,4.0,0.2,0.0,0.0,0.21739130434782608,10.0,32.0,131.0,1.0,0.0,2.5,4.0,1026.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,9.0,13.0,4.0,3.0,0.2,2.0,0.2,0.19047619047619047,8.0,11.0,120.0,1.0,1.0,5.0,6.0,1113.0,16.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,7.0,7.0,3.0,0.2,12.0,0.25,0.3707865168539326,2.0,8.0,113.0,1.0,1.0,6.0,5.0,1167.0,9.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,0.2,8.0,0.5,0.25,7.0,1.0,133.0,1.0,2.0,8.5,4.0,1185.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.0,5.0,11.0,0.21978021978021978,0.0,0.0,0.18072289156626506,5.0,18.0,127.0,1.0,0.0,2.5,5.0,994.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.461038961038961,6.457193292144749,6.527408637873754,6.473359073359074,6.581462708182476,6.56501021102791,0.3048780487804878,0.0,0.0,0.16,6.0,-39.0,114.0,1.0,0.0,2.5,3.0,1079.0,0.0
