date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,Gear_5,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20181024.0,8.0,11.0,15.0,10.0,11.0,5/8/3/4/4/6,nan,PHANTOM FALCON,A128,U Rispoli,nan,11.0,L Ho,64,+3,999.0,+6,1.09.73,5.0,-,1048800.0,1,H/V,Clement Ma Kang Ching Josiah Ma Pok Man & David Ma Yeuk Lai,Swiss Ace,River Nymph,PPG,118.0,TURF - C+3 Course,1200M,3,5,8,3,4,4,6,H,V,None,None,nan,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,11.0,6.0,0.2966101694915254,0.18032786885245902,8.5
20181024.0,8.0,1.0,28.0,9.0,1.0,5/4/1/2/4/9,nan,HARRIER JET,T372,D Whyte,nan,10.0,P O'Sullivan,79,+6,1148.0,+4,1.09.27,7.0,-,765900.0,1,V/TT,Wei Yu & Liu He,Dane Shadow,Borobodur,PP,133.0,TURF - C+3 Course,1200M,3,5,4,1,2,4,9,V,TT,None,None,nan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4166666666666667,11.0,5.0,0.25925925925925924,0.3105590062111801,5.0
20181024.0,8.0,8.0,26.0,8.0,8.0,6/10/10/10/11/8,nan,JOLLY CONVERGENCE,V293,M L Yeung,nan,6.0,T P Yung,65,+6,1083.0,+6,1.09.29,5.0,-,1154600.0,+ 2,CP/TT,Jolly Family Syndicate,Equiano,Langs Lash,PP,117.0,TURF - C+3 Course,1200M,3,6,10,10,10,11,8,CP,TT,None,None,nan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.125,2.0,1.0,0.17037037037037037,0.22395833333333334,2.0
20181024.0,8.0,9.0,33.0,7.0,9.0,7/5/11/5/9/5,nan,MIDNIGHT RATTLER,T371,C Murray,nan,4.0,J Moore,65,+1,1173.0,-5,1.10.65,7.0,-,870780.0,* 2,B,Dr Edward Cheung Wing Yui Lam Man Chun & Jason Tam Siu Keung,Clang,Mezentseva,PP,119.0,TURF - C+3 Course,1200M,3,7,5,11,5,9,5,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2,1.0,1.0,0.08,0.25196850393700787,4.0
20181024.0,8.0,3.0,5.3,6.0,3.0,7/1/5/5/1/4,nan,ZERO HEDGE,A221,S Clipperton,nan,5.0,J Size,74,+8,1100.0,+7,1.09.54,5.0,-,48300.0,1,SR,Mr & Mrs Idon Pong,Medaglia d'Oro,Idriess,PPG,128.0,TURF - C+3 Course,1200M,3,7,1,5,5,1,4,SR,None,None,None,nan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,4.0,0.0,0.2356687898089172,0.3772455089820359,1.0
20181024.0,8.0,2.0,21.0,5.0,2.0,9/3/5/5/12/1,nan,JUMBO HAPPINESS,V315,C Wong,nan,9.0,C Fownes,75,+1,1120.0,+1,1.09.88,5.0,-,289800.0,1,B,Billy Chan Wing Kwong & Billy Chan Chun Kit,Fastnet Rock,Tashzara,ISG,122.0,TURF - C+3 Course,1200M,3,9,3,5,5,12,1,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,23.0,4.0,0.24822064056939228,0.2857142857142857,7.0
20181024.0,8.0,5.0,4.2,4.0,5.0,1/6/10/4/3/1,nan,SPARKLING DRAGON,B033,M F Poon,nan,12.0,M J Freedman,69,-3,1110.0,-2,1.09.62,4.0,-,1393800.0,2,TT,Kowloon Tong Club Syndicate,O'Reilly,Shining Light,PPG,118.0,TURF - C+3 Course,1200M,3,1,6,10,4,3,1,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,15.0,1.0,0.34523809523809523,0.2,8.5
20181024.0,8.0,6.0,37.0,3.0,6.0,5/12/8,nan,TELECOM BROTHERS,B243,C Schofield,nan,2.0,Y S Tsui,68,-19,1205.0,+12,1.13.80,4.0,-,3044100.0,1,nan,Telecom Brothers Syndicate,Choisir,Fairchild,PP,122.0,TURF - C+3 Course,1200M,3,5,12,8,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,13.0,1.8383748517200476,0.19148936170212766,0.21568627450980393,6.597271648873073
20181024.0,8.0,10.0,15.0,2.0,10.0,1/5/2/6/10/3,nan,MR PICASSO,T330,C Y Ho,nan,7.0,D J Hall,65,0,1137.0,0,1.09.84,6.0,-,860200.0,+ 1,B/H,Allen Shi Lop Tak,Exceed And Excel,County Mayo,ISG,117.0,TURF - C+3 Course,1200M,3,1,5,2,6,10,3,B,H,None,None,nan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,19.0,2.0,0.12650602409638553,0.24615384615384617,6.0
20181024.0,8.0,4.0,2.5,1.0,4.0,2/4/4/8/9/7,nan,JADE THEATRE,A040,Z Purton,nan,1.0,K L Man,72,-10,1073.0,-3,1.09.42,5.0,-,1173000.0,1,B,Charles Tung Chung Ho Ronald Tung Pit Shing & Tung Pit Ching,Pluck,Miguelita,PP,126.0,TURF - C+3 Course,1200M,3,2,4,4,8,9,7,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,1.0,1.0,0.43781094527363185,0.18556701030927836,3.0
20181024.0,7.0,2.0,193.0,12.0,2.0,12/10,nan,WINNING WAYS,B332,W M Lai,nan,11.0,C H Yip,76,+20,1173.0,+18,1.11.18,4.0,-,319700.0,1,H1/TT,Henry Cheng Kar Shun,Lope de Vega,Sahara Sky,PP,131.0,TURF - C+3 Course,1200M,3,12,10,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,TT,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,6.0,1.8383748517200476,0.10606060606060606,0.20476190476190476,6.597271648873073
20181024.0,7.0,3.0,27.0,11.0,3.0,5/11/3/2/5/9,nan,PRINCE HARMONY,V012,H N Wong,nan,10.0,W Y So,74,+14,1175.0,+8,1.09.16,6.0,-,131100.0,1,nan,Calvin Lee Ka Wo & The Executors of the Estate of the late David Lee Fook Sang,Strategic,Bedizened,PPG,126.0,TURF - C+3 Course,1200M,3,5,11,3,2,5,9,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.42857142857142855,3.0,3.0,0.14754098360655737,0.32038834951456313,2.5
20181024.0,7.0,7.0,50.0,10.0,7.0,10/7,nan,HAPPY TIME,B272,M L Yeung,nan,6.0,K W Lui,69,+3,1195.0,+43,nan,5.0,-,703800.0,1,TT,Johnny Cheung Shun Yee,Smart Missile,Dearness,PP,122.0,TURF - C+3 Course,1200M,3,10,7,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,1.0,1.8383748517200476,0.17037037037037037,0.3150684931506849,6.597271648873073
20181024.0,7.0,5.0,15.0,9.0,5.0,2/6/5/6/9/5,nan,SMART BOY,V076,U Rispoli,nan,8.0,T P Yung,72,+5,1186.0,-2,1.09.64,6.0,-,434700.0,+ 1,CP,Ng Kam Ming,Lonhro,Rose Ransom,PP,127.0,TURF - C+3 Course,1200M,3,2,6,5,6,9,5,CP,None,None,None,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6666666666666666,7.0,4.0,0.2966101694915254,0.22395833333333334,5.0
20181024.0,7.0,6.0,15.0,8.0,6.0,-,nan,CHEEKY BEE,B471,D Whyte,nan,1.0,D E Ferraris,70,+15,1000.0,0,nan,4.0,-,0.0,1,nan,Dr & Mrs Gene Tsoi Wai Wang,Niagara,No Reins,PP,125.0,TURF - C+3 Course,1200M,3,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.25925925925925924,0.2564102564102564,6.597271648873073
20181024.0,7.0,8.0,12.0,7.0,8.0,6/2/6/1/6/2,nan,DOUBLE VALENTINE,A163,C Y Ho,nan,9.0,A S Cruz,68,+7,1069.0,+10,1.09.65,4.0,-,710700.0,1,B/TT,Kenneth Shi Ho Ming,Exchange Rate,Ruby's Realm,PP,121.0,TURF - C+3 Course,1200M,3,6,2,6,1,6,2,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.12650602409638553,0.2222222222222222,1.0
20181024.0,7.0,4.0,9.5,6.0,4.0,3/7/2/2/5/13,nan,CALIFORNIA ARCHER,A417,G van Niekerk,nan,12.0,M J Freedman,72,-13,1107.0,+4,1.10.66,5.0,-,1552500.0,+ 1,H/TT,Chloe Liang Shun Yin,High Chaparral,Sarasota,PP,127.0,TURF - C+3 Course,1200M,3,3,7,2,2,5,13,H,TT,None,None,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,3.0,1.0,0.24822064056939228,0.2,6.597271648873073
20181024.0,7.0,9.0,67.0,5.0,9.0,12/3/8/4/7,nan,GOOD BEAUTY,B384,K C Ng,nan,7.0,J Moore,67,-4,1029.0,0,nan,4.0,-,1414500.0,+ 1,CP/TT,Junbon Chan Chun Bong,Hard Spun,Lush Liaison,PP,119.0,TURF - C+3 Course,1200M,3,12,3,8,4,7,6.440471353108529,CP,TT,None,None,nan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,6.0,1.8383748517200476,0.056179775280898875,0.25196850393700787,6.597271648873073
20181024.0,7.0,11.0,4.4,4.0,11.0,2/3/4/2/5/3,nan,STAR OF JOY,A171,H T Mo,nan,4.0,C S Shum,64,-1,1054.0,+1,1.09.74,5.0,-,1490400.0,1,TT,Lo Chuen Hang,Snitzel,At Ease,PP,114.0,TURF - C+3 Course,1200M,3,2,3,4,2,5,3,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.42857142857142855,8.0,3.0,0.2689075630252101,0.28160919540229884,2.5
20181024.0,7.0,10.0,6.8,3.0,10.0,11/2/11/6/4/2,nan,DARING FIT,V398,K Teetan,nan,2.0,P O'Sullivan,65,+6,1243.0,+11,1.11.01,5.0,-,664700.0,* 2,B-,David Ho Chi Hoo,Iffraaj,Skimmio,PPG,120.0,TURF - C+3 Course,1200M,3,11,2,11,6,4,2,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,13.0,3.0,0.24761904761904763,0.3105590062111801,4.0
20181024.0,7.0,1.0,4.4,2.0,1.0,1,nan,PERFECT GLORY,B411,C Schofield,nan,5.0,C Fownes,78,-1,1112.0,-3,1.10.21,4.0,-,1959600.0,2,nan,Mr & Mrs Ringo Ng Yiu Kwok Quentin Ng Kwan Wai and Jasmine Ng Kwan Yin,Snitzel,Crevice,PP,133.0,TURF - C+3 Course,1200M,3,1,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,8.0,1.8383748517200476,0.19148936170212766,0.2857142857142857,6.597271648873073
20181024.0,7.0,12.0,4.5,1.0,12.0,2/7/7/9/9/6,nan,POWERMAX,A009,M Chadwick,nan,3.0,R Gibson,61,-7,1142.0,+11,1.09.69,6.0,-,1292600.0,2,B,Men Din Go Syndicate,Magnus,Gypsy Marauder,PPG,116.0,TURF - C+3 Course,1200M,3,2,7,7,9,9,6,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.7777777777777778,12.0,7.0,0.20388349514563106,0.2719298245614035,6.0
20181024.0,6.0,12.0,124.0,12.0,12.0,14/10/9/11,nan,FATE FIRE,B020,M L Yeung,nan,10.0,T P Yung,43,+5,1237.0,+40,nan,5.0,-,0.0,* 1,P-/V1,Mei Hao Anhui Syndicate,Darci Brahma,Delgatie Princess,PPG,114.0,TURF - C+3 Course,1200M,4,14,10,9,11,6.447611710323523,6.440471353108529,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,17.0,1.8383748517200476,0.17037037037037037,0.22395833333333334,6.597271648873073
20181024.0,6.0,10.0,181.0,11.0,10.0,9/10/7,nan,HK TOURBILLON,B140,H T Mo,nan,8.0,P F Yiu,46,+8,1171.0,+27,nan,4.0,-,0.0,+ 1,CP-/H1/XB1,Shum Mak Ling Shum Hui Lai King & William Shum Wai Lam,Smart Missile,Storm Signal,PPG,114.0,TURF - C+3 Course,1200M,4,9,10,7,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,1.0,1.8383748517200476,0.2689075630252101,0.32857142857142857,6.597271648873073
20181024.0,6.0,1.0,80.0,10.0,1.0,8/9/12/11/11/11,nan,JOY MASTER,B222,H N Wong,nan,2.0,C Fownes,60,+11,1072.0,+13,1.10.48,4.0,-,32200.0,1,nan,Fong Chi Keung Chan Chu Woon & Tam Kin Sang,Rogano,Irish Hut,PP,130.0,TURF - C+3 Course,1200M,4,8,9,12,11,11,11,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.14754098360655737,0.2857142857142857,6.597271648873073
20181024.0,6.0,7.0,177.0,9.0,7.0,-,nan,VIRTUS STAR,B395,C Y Ho,nan,12.0,D J Hall,52,+14,1072.0,0,nan,3.0,-,24150.0,* 1,H1,HKUAA Syndicate,Sebring,Princess Natural,PPG,123.0,TURF - C+3 Course,1200M,4,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,3.0,1.8383748517200476,0.12650602409638553,0.24615384615384617,6.597271648873073
20181024.0,6.0,4.0,30.0,8.0,4.0,4/7/9/6/8/2,nan,TRAVEL DATUK,V235,C Schofield,nan,9.0,R Gibson,57,+4,1095.0,+5,1.10.03,5.0,-,754400.0,+ 1,B,Jackie Wong See Sum,Holy Roman Emperor,Sharapova,PP,130.0,TURF - C+3 Course,1200M,4,4,7,9,6,8,2,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,15.0,2.0,0.19148936170212766,0.2719298245614035,3.0
20181024.0,6.0,8.0,15.0,7.0,8.0,7/3,nan,PICKEN,B311,S Clipperton,nan,7.0,J Size,51,-19,1179.0,+2,nan,4.0,-,2196500.0,+ 1,PC/TT,Dr Edwin Lam Chi Wan,Duporth,Baby Boom,PPG,124.0,TURF - C+3 Course,1200M,4,7,3,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,PC,TT,None,None,nan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,13.0,1.8383748517200476,0.2356687898089172,0.3772455089820359,6.597271648873073
20181024.0,6.0,11.0,8.8,6.0,11.0,2/3/11/5/11/3,nan,APPLAUSE,A023,M Chadwick,nan,11.0,K H Ting,44,-5,1088.0,-15,1.10.36,6.0,-,1035000.0,1,B,Chocolate Syndicate,Lope de Vega,Isola Di Capri,PP,117.0,TURF - C+3 Course,1200M,4,2,3,11,5,11,3,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,6.0,0.0,0.20388349514563106,0.24822064056939785,1.5
20181024.0,6.0,5.0,63.0,5.0,5.0,12/13/12/11/12/13,nan,PERFECT TO PLAY,B095,D Whyte,nan,4.0,W Y So,54,-3,1013.0,+30,nan,4.0,-,805000.0,+ 1,TT,Mr & Mrs Ringo Ng Yiu Kwok Jasmine Ng Kwan Yin and Harry Ng Kwan Hang,Born To Sea,Centreofattention,PP,127.0,TURF - C+3 Course,1200M,4,12,13,12,11,12,13,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.25925925925925924,0.32038834951456313,6.597271648873073
20181024.0,6.0,9.0,8.8,4.0,9.0,5/4/5/11/3/1,nan,BINGO,A301,M F Poon,nan,6.0,J Moore,49,-8,1207.0,+9,1.10.04,4.0,-,1104000.0,+ 1,B/TT,Brian Sun Sam Chau Chiu Yin Peter Sun Kwok Wah & Wilson Lee Kwong Ching,Hinchinbrook,Startling Pleasure,PPG,117.0,TURF - C+3 Course,1200M,4,5,4,5,11,3,1,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,9.0,0.0,0.34523809523809523,0.25196850393700787,1.5
20181024.0,6.0,3.0,10.0,3.0,3.0,4/6/12/1/4/5,nan,SUPER EIGHTEEN,A323,C Wong,nan,3.0,A T Millard,58,+3,1210.0,+9,1.12.35,4.0,-,427800.0,+ 1,B,Tony Lau Yiu Tong & Lau Yi Fai,Casamento,Three Times,ISG,124.0,TURF - C+3 Course,1200M,4,4,6,12,1,4,5,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.24822064056939228,0.17757009345794392,6.597271648873073
20181024.0,6.0,2.0,5.7,2.0,2.0,3/2/9/7/6/7,nan,ROMAN ODYSSEY,A092,Z Purton,nan,5.0,K L Man,60,+7,1121.0,0,1.10.06,7.0,-,446200.0,1,TT,Fraternity Syndicate,Holy Roman Emperor,Rule The Waves,PP,133.0,TURF - C+3 Course,1200M,4,3,2,9,7,6,7,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,15.0,1.0,0.43781094527363185,0.18556701030927836,4.0
20181024.0,6.0,6.0,1.7,1.0,6.0,1/3/6/7/6,nan,BLITZING,B290,K Teetan,nan,1.0,A S Cruz,53,-22,1173.0,+3,1.10.23,4.0,-,3335000.0,+ 1,TT,Tung Kit Syndicate,Jimmy Choux,Fast Fame,PPG,126.0,TURF - C+3 Course,1200M,4,1,3,6,7,6,6.440471353108529,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,0.0,1.8383748517200476,0.24761904761904763,0.2222222222222222,6.597271648873073
20181024.0,4.0,6.0,40.0,12.0,6.0,14/5/11/10/12/13,nan,FOREVER KINDNESS,B062,C Schofield,nan,4.0,Y S Tsui,35,+2,984.0,-21,1.11.35,5.0,-,0.0,+ 1,B2,Happy Everyday Syndicate,Hard Spun,Dubawi's Daughter,PPG,128.0,TURF - C+3 Course,1200M,5,14,5,11,10,12,13,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,6.0,1.8383748517200476,0.19148936170212766,0.21568627450980393,6.597271648873073
20181024.0,4.0,7.0,31.0,11.0,7.0,10/3/6/1/10/3,nan,OTOUTO,V074,C Wong,nan,11.0,A T Millard,34,+1,1068.0,+1,1.10.29,6.0,-,624450.0,+ 1,B,The Smartest Syndicate,Haradasun,Libor Lady,PP,120.0,TURF - C+3 Course,1200M,5,10,3,6,1,10,3,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,2.0,2.0,0.24822064056939228,0.17757009345794392,4.0
20181024.0,4.0,8.0,206.0,10.0,8.0,12/14/10/10/9/13,nan,SURE SUPREME,B233,C Murray,nan,3.0,M J Freedman,34,+20,1119.0,-9,1.11.34,4.0,-,41400.0,+ 1,B,Star Chan Iu Seng Winnie Chan Wing Yan Simon Chan Cham Man & Vincent Chan Cham Wai,Your Song,Hidden Spirit,PPG,127.0,TURF - C+3 Course,1200M,5,12,14,10,10,9,13,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.08,0.2,6.597271648873073
20181024.0,4.0,4.0,11.0,9.0,4.0,2/9/12/5/5/5,nan,SHOW MISSION,T436,D Whyte,nan,8.0,C W Chang,36,-1,1082.0,+3,1.10.37,6.0,-,738300.0,* 1,B/TT,Wong Kiam Seng,Showcasing,Olga Palosky,PPG,129.0,TURF - C+3 Course,1200M,5,2,9,12,5,5,5,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5714285714285714,14.0,4.0,0.25925925925925924,0.16455696202531644,9.0
20181024.0,4.0,10.0,41.0,8.0,10.0,9/12/9/10/9/5,nan,THE CHAMP,V271,G van Niekerk,nan,6.0,F C Lor,29,-1,1056.0,+5,1.11.37,5.0,-,0.0,+ 1,P-/SR2,Mr & Mrs Lai Chi Kin,Dalghar,Winds Of Conquest,PPG,122.0,TURF - C+3 Course,1200M,5,9,12,9,10,9,5,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.3333333333333333,1.0,1.0,0.24822064056939228,0.3902439024390244,7.0
20181024.0,4.0,5.0,11.0,7.0,5.0,5/11/9/5/5/6,nan,STARLOT,V367,M Chadwick,nan,5.0,R Gibson,36,+8,1193.0,+20,1.10.37,5.0,-,538200.0,* 1,B,HK Football Club Horse Racing Syndicate,Star Witness,Pearl Of The Sea,PPG,129.0,TURF - C+3 Course,1200M,5,5,11,9,5,5,6,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4,17.0,2.0,0.20388349514563106,0.2719298245614035,8.0
20181024.0,4.0,9.0,9.7,6.0,9.0,5/10/4/4/7/7,nan,PEACE ON EARTH,S254,U Rispoli,nan,10.0,K L Man,31,-2,1088.0,-2,1.09.68,7.0,-,569250.0,+ 1,B/TT,All Mine Syndicate,Myboycharlie,Lilli Marlane,PP,124.0,TURF - C+3 Course,1200M,5,5,10,4,4,7,7,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6,5.0,3.0,0.2966101694915254,0.18556701030927836,10.0
20181024.0,4.0,11.0,14.0,5.0,11.0,3/8/9/8/14/12,nan,PADDINGTON,A107,M F Poon,nan,7.0,W Y So,28,+8,1132.0,+8,1.10.09,5.0,-,376050.0,+ 1,TT,Frank Fu Hoo Kin & John Hui Kin Yip,Wanted,Emma Princess,PPG,116.0,TURF - C+3 Course,1200M,5,3,8,9,8,14,12,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2,1.0,1.0,0.34523809523809523,0.32038834951456313,5.5
20181024.0,4.0,1.0,32.0,4.0,1.0,1/13/10/4/6/13,nan,ACTUARIAT,V215,S Clipperton,nan,12.0,P O'Sullivan,40,0,1202.0,+14,nan,7.0,-,82800.0,+ 1,V/TT,Leung Moon Chuen Edmond Leung Wai Choi & George Leung Wai Ki,Domesday,Suz La Douce,PP,133.0,TURF - C+3 Course,1200M,5,1,13,10,4,6,13,V,TT,None,None,nan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,4.0,0.0,0.2356687898089172,0.3105590062111801,2.0
20181024.0,4.0,3.0,6.0,3.0,3.0,1/3/6/5/3/9,nan,THE SHOW,T256,W M Lai,nan,2.0,C H Yip,37,-15,1103.0,+12,1.10.11,8.0,-,1758350.0,+ 1,B,Lucky Star Syndicate,High Chaparral,The Quarewan,PP,130.0,TURF - C+3 Course,1200M,5,1,3,6,5,3,9,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,3.0,0.0,0.10606060606060606,0.20476190476190476,2.0
20181024.0,4.0,2.0,3.7,2.0,2.0,5/3/3/10/10/6,nan,RAICHU,V414,Z Purton,nan,1.0,D E Ferraris,40,+10,1016.0,+3,1.10.28,6.0,-,740600.0,+ 1,TT,Liu Shun Hong,Lope de Vega,Joy In Winning,PP,133.0,TURF - C+3 Course,1200M,5,5,3,3,10,10,6,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,6.0,0.0,0.43781094527363185,0.2564102564102564,2.0
20181024.0,4.0,12.0,3.1,1.0,12.0,3/6/5/3/11/3,nan,TRENDIFUL,S185,K Teetan,nan,9.0,K H Ting,23,-9,1136.0,+8,1.10.42,8.0,-,945300.0,+ 1,B/TT,Tim Luk Sang Tung,Sandtrap,Allaboutme,PPG,116.0,TURF - C+3 Course,1200M,5,3,6,5,3,11,3,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2,2.0,1.0,0.24761904761904763,0.24822064056939785,5.5
