Draw,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Age,Season Stakes,AWT,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,SireRank,DamRank,horseRank,HorseMatchRank,JockeyRank,TrainerRank
11.0,61.0,13.0,1245.0,-2.0,6.0,640000.0,109.0,3.0,9.0,9.0,12.0,12.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,0.05714285714285714,0.2446236559139785
10.0,68.0,31.0,1162.0,6.0,4.0,120000.0,121.0,3.0,11.0,8.0,13.0,11.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,0.1111111111111111,4.0,0.1076923076923077,0.23076923076923078
9.0,69.0,6.0,999.0,-8.0,5.0,803850.0,122.0,3.0,4.0,1.0,4.0,4.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.16666666666666666,5.5,0.21912350597609562,0.2768361581920904
12.0,72.0,19.0,1112.0,18.0,5.0,1485375.0,125.0,3.0,13.0,2.0,6.0,7.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.44376899696048633,0.29931972789115646
7.0,66.0,3.0,1291.0,-4.0,5.0,471825.0,119.0,3.0,2.0,3.0,9.0,6.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.16666666666666666,5.5,0.5146341463414634,0.2824207492795389
3.0,68.0,3.0,1280.0,6.0,4.0,1610612.5,121.0,3.0,7.0,4.0,2.0,2.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.4444444444444444,10.0,0.25,0.16981132075471697
2.0,69.0,3.0,1126.0,-8.0,6.0,786375.0,122.0,3.0,4.0,9.0,7.0,8.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,0.42857142857142855,9.0,0.24749163879598662,0.19830028328611898
4.0,74.0,-3.0,1118.0,-9.0,4.0,2523875.0,127.0,3.0,5.0,1.0,1.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,0.6666666666666666,11.0,0.32211538461538464,0.38461538461538464
1.0,63.0,11.0,1059.0,0.0,4.0,3322350.0,116.0,3.0,4.0,1.0,8.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.3157894736842105,8.0,0.23661971830985915,0.3282442748091603
9.0,52.0,18.0,1097.0,9.0,3.0,0.0,116.0,4.0,11.0,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,0.4,10.0,0.14798206278026907,0.2446236559139785
11.0,47.0,11.0,1017.0,-4.0,4.0,0.0,116.0,4.0,12.0,12.0,11.0,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,3.5,0.03508771929824561,0.1349206349206349
8.0,48.0,17.0,1083.0,-12.0,4.0,0.0,117.0,4.0,12.0,10.0,12.0,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,0.09392265193370165,0.2446351931330472
7.0,59.0,13.0,1014.0,-19.0,4.0,0.0,130.0,4.0,14.0,9.0,13.0,8.0,13.0,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,3.5,0.11607142857142858,0.16339869281045752
3.0,51.0,-7.0,1052.0,-8.0,5.0,658000.0,120.0,4.0,3.0,11.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,3.5,0.1388888888888889,0.2824207492795389
5.0,50.0,32.0,1029.0,7.0,6.0,596000.0,121.0,4.0,7.0,6.0,1.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,0.332089552238806,0.11737089201877934
4.0,58.0,9.0,1073.0,11.0,5.0,1044725.0,129.0,4.0,5.0,5.0,6.0,3.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,7.0,0.35,9.0,0.44376899696048633,0.29931972789115646
6.0,57.0,-9.0,1152.0,0.0,4.0,580000.0,128.0,4.0,6.736832579185521,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,3.5,0.5146341463414634,0.38461538461538464
2.0,55.0,7.0,1073.0,6.0,6.0,908300.0,126.0,4.0,5.0,4.0,12.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,0.15384615384615385,7.0,0.24749163879598662,0.22317596566523606
10.0,56.0,-7.0,1097.0,5.0,3.0,1300000.0,127.0,4.0,2.0,8.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,8.0,0.5,11.0,0.1864406779661017,0.2692307692307692
1.0,47.0,25.0,1120.0,1.0,4.0,1416000.0,118.0,4.0,6.0,5.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.2857142857142857,8.0,0.21912350597609562,0.19830028328611898
3.0,65.0,10.0,1086.0,-6.0,5.0,133975.0,120.0,3.0,6.0,3.0,11.0,7.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.25,0.2768361581920904
5.0,62.0,21.0,1062.0,-5.0,4.0,0.0,115.0,3.0,14.0,10.0,12.0,6.562325681184295,6.496828273674671,6.501203659123736,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,3.5,0.03508771929824561,0.2768361581920904
12.0,69.0,-6.0,1215.0,4.0,5.0,1438775.0,124.0,3.0,5.0,7.0,10.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,3.5,0.21912350597609562,0.22875816993464052
4.0,67.0,11.0,1179.0,3.0,5.0,0.0,120.0,3.0,9.0,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.5,0.17343173431734318,0.30522088353413657
7.0,66.0,0.0,1037.0,-18.0,5.0,1230725.0,121.0,3.0,10.0,7.0,12.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.3333333333333333,9.0,0.0,0.19830028328611898
9.0,67.0,17.0,1045.0,0.0,3.0,0.0,117.0,3.0,6.736832579185521,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.5,0.1864406779661017,0.22317596566523606
10.0,67.0,-6.0,1308.0,0.0,3.0,1120050.0,122.0,3.0,6.736832579185521,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,3.5,0.44376899696048633,0.2824207492795389
8.0,65.0,-9.0,1101.0,1.0,4.0,1124887.5,120.0,3.0,1.0,5.0,1.0,4.0,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,7.0,0.4666666666666667,11.0,0.5146341463414634,0.3282442748091603
1.0,75.0,13.0,1136.0,-7.0,6.0,1595550.0,130.0,3.0,1.0,4.0,4.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,3.0,0.2,7.0,0.23661971830985915,0.16339869281045752
6.0,78.0,-13.0,1089.0,-1.0,4.0,3825700.0,133.0,3.0,2.0,1.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,0.6,12.0,0.332089552238806,0.2446351931330472
11.0,75.0,-14.0,1136.0,10.0,5.0,1423125.0,130.0,3.0,12.0,10.0,12.0,12.0,6.496828273674671,6.501203659123736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,0.25,8.0,0.11607142857142858,0.2446236559139785
2.0,73.0,-16.0,1161.0,-11.0,4.0,2565675.0,118.0,3.0,6.0,1.0,2.0,6.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,0.36363636363636365,10.0,0.28735632183908044,0.29931972789115646
5.0,63.0,36.0,1085.0,3.0,4.0,0.0,117.0,3.0,12.0,12.0,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,3.0,0.1076923076923077,0.11737089201877934
8.0,74.0,14.0,1148.0,10.0,7.0,92000.0,128.0,3.0,12.0,13.0,12.0,9.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,0.25,6.0,0.11607142857142858,0.2446236559139785
12.0,65.0,25.0,1104.0,-8.0,5.0,28000.0,112.0,3.0,12.0,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,0.21428571428571427,5.0,0.14798206278026907,0.2446236559139785
4.0,71.0,17.0,1160.0,0.0,3.0,326200.0,125.0,3.0,6.736832579185521,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.125,4.0,0.32211538461538464,0.3282442748091603
2.0,66.0,10.0,1082.0,3.0,4.0,1042675.0,120.0,3.0,3.0,7.0,12.0,6.562325681184295,6.496828273674671,6.501203659123736,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,0.3333333333333333,7.0,0.28618421052631576,0.19830028328611898
3.0,63.0,13.0,1062.0,2.0,4.0,484000.0,115.0,3.0,6.0,10.0,8.0,7.0,6.496828273674671,6.501203659123736,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1388888888888889,0.2768361581920904
6.0,79.0,11.0,1164.0,-3.0,6.0,521275.0,133.0,3.0,11.0,5.0,14.0,3.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,0.1,2.0,0.24749163879598662,0.23636363636363636
10.0,65.0,-18.0,1159.0,4.0,3.0,1824875.0,119.0,3.0,1.0,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.5,10.5,0.5146341463414634,0.38461538461538464
7.0,77.0,-15.0,1068.0,0.0,4.0,623275.0,131.0,3.0,6.736832579185521,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,5.0,0.45454545454545453,9.0,0.1864406779661017,0.2692307692307692
1.0,68.0,-40.0,1035.0,-10.0,4.0,1456250.0,122.0,3.0,3.0,8.0,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.5,10.5,0.44376899696048633,0.3130081300813008
11.0,67.0,-22.0,1102.0,1.0,5.0,2097000.0,121.0,3.0,11.0,3.0,3.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.5833333333333334,12.0,0.3013698630136986,0.2446236559139785
9.0,71.0,-10.0,1218.0,11.0,5.0,2961750.0,123.0,3.0,2.0,4.0,3.0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0,0.42857142857142855,8.0,0.17343173431734318,0.22875816993464052
10.0,50.0,1.0,1150.0,-7.0,3.0,48000.0,124.0,4.0,8.0,4.0,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,3.5,0.24749163879598662,0.3130081300813008
12.0,51.0,20.0,1154.0,-14.0,4.0,392000.0,125.0,4.0,3.0,4.0,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.5384615384615384,12.0,0.32211538461538464,0.3282442748091603
6.0,50.0,-22.0,1213.0,39.0,4.0,1302275.0,124.0,4.0,3.0,6.0,12.0,6.562325681184295,6.496828273674671,6.501203659123736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0,0.42857142857142855,10.0,0.25,0.16981132075471697
8.0,52.0,39.0,1078.0,0.0,3.0,0.0,126.0,4.0,6.736832579185521,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,3.5,0.19444444444444445,0.29931972789115646
9.0,52.0,7.0,1098.0,-9.0,5.0,0.0,124.0,4.0,10.0,12.0,10.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.5,0.2113564668769716,0.1902439024390244
3.0,50.0,30.0,1009.0,-8.0,5.0,0.0,122.0,4.0,14.0,11.0,12.0,9.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,3.5,0.09392265193370165,0.11737089201877934
1.0,50.0,24.0,1138.0,6.0,3.0,224000.0,124.0,4.0,11.0,6.0,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,0.2857142857142857,8.0,0.3013698630136986,0.2032258064516129
11.0,55.0,30.0,1139.0,-17.0,5.0,56000.0,124.0,4.0,11.0,10.0,8.0,11.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.5,0.05714285714285714,0.2692307692307692
7.0,43.0,3.0,1156.0,-11.0,6.0,586000.0,107.0,4.0,8.0,11.0,4.0,3.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.5,0.28735632183908044,0.23076923076923078
5.0,40.0,8.0,1122.0,2.0,8.0,860000.0,114.0,4.0,8.0,10.0,8.0,12.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,11.0,0.1076923076923077,0.15217391304347827
4.0,59.0,25.0,1046.0,4.0,7.0,245900.0,131.0,4.0,4.0,6.0,7.0,6.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.058823529411764705,7.0,0.17343173431734318,0.22875816993464052
2.0,48.0,13.0,1125.0,2.0,3.0,732000.0,122.0,4.0,3.0,11.0,3.0,8.0,10.0,6.501203659123736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,0.36,9.0,0.44376899696048633,0.23636363636363636
11.0,48.0,14.0,1051.0,-8.0,4.0,0.0,121.0,4.0,7.0,8.0,7.0,4.0,8.0,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.5,0.28618421052631576,0.2446351931330472
9.0,40.0,9.0,1274.0,14.0,5.0,132000.0,113.0,4.0,13.0,10.0,13.0,11.0,12.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.5,0.0,0.16339869281045752
7.0,58.0,31.0,1029.0,-15.0,5.0,0.0,129.0,4.0,10.0,12.0,11.0,11.0,12.0,6.501203659123736,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.5,0.17343173431734318,0.11737089201877934
10.0,53.0,2.0,1053.0,3.0,6.0,315800.0,126.0,4.0,8.0,7.0,6.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.5,0.19444444444444445,0.22875816993464052
4.0,47.0,33.0,1156.0,1.0,3.0,0.0,120.0,4.0,12.0,11.0,11.0,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,0.2222222222222222,5.5,0.21912350597609562,0.3282442748091603
1.0,48.0,3.0,1075.0,17.0,3.0,0.0,121.0,4.0,10.0,7.0,10.0,6.562325681184295,6.496828273674671,6.501203659123736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,0.2222222222222222,5.5,0.332089552238806,0.2446236559139785
5.0,50.0,-12.0,1066.0,-4.0,3.0,724000.0,123.0,4.0,9.0,11.0,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.3333333333333333,8.0,0.1076923076923077,0.29931972789115646
2.0,52.0,9.0,1068.0,8.0,3.0,252000.0,125.0,4.0,8.0,6.676943699731903,6.6166464155528555,6.562325681184295,6.496828273674671,6.501203659123736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,0.5,11.0,0.23661971830985915,0.3130081300813008
