date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,Gear_5,B,H,TT,CP,V,XB,SR,P,PC,E,BO,SB,PS,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET FAST,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20190217.0,3.0,13.0,39.0,9.0,13.0,13/10/4/8/1/3,nan,FINE WITH ME,T178,H N Wong,nan,6.0,K H Ting,46,-1,1083.0,-8,1.22.77,6.0,-,887800.0,+ 1,B,Fraternity Syndicate,Starcraft,It Had To Be You,PPG,116.0,TURF - A+3 Course,1400M,4,13,10,4,8,1,3,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,14.0,0.0,0.10119047619047619,0.22666087711680713,3.0
20190217.0,3.0,10.0,7.3,8.0,10.0,2/12/12/8,nan,ROYAL RACER,B460,G van Niekerk,nan,1.0,C Fownes,49,-4,1099.0,+6,1.22.45,3.0,-,832600.0,+ 1,H/P,Thomas Yeung Chuen Chow,Dreamscape,Ice Cold Crownie,PPG,122.0,TURF - A+3 Course,1400M,4,2,12,12,8,6.657052206518754,6.618059792556327,H,P,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,0.0,2.1493703864524534,0.22666087711680669,0.13725490196078433,7.192574902301346
20190217.0,3.0,4.0,10.0,7.0,4.0,4/9/3,nan,HIGH REV,C007,C Schofield,nan,14.0,D J Hall,52,+6,1151.0,-20,1.23.10,4.0,-,280600.0,+ 1,XB,Hui Chun Yuen,Fastnet Rock,Invest,PPG,125.0,TURF - A+3 Course,1400M,4,4,9,3,6.675155784340404,6.657052206518754,6.618059792556327,XB,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,15.0,2.1493703864524534,0.23923444976076555,0.20918367346938777,7.192574902301346
20190217.0,3.0,8.0,9.3,6.0,8.0,9/4/11/7/8/5,nan,ENJOY LIFE,A125,N Callan,nan,4.0,Y S Tsui,50,+3,1114.0,-18,1.21.67,5.0,-,722200.0,* 1,B,Enrico Chow Yue Hin,Falkirk,Sorbello,PPG,123.0,TURF - A+3 Course,1400M,4,9,4,11,7,8,5,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,5.0,4.0,0.23893805309734514,0.20522388059701493,10.0
20190217.0,3.0,12.0,45.0,5.0,12.0,4/5/3/4/2/7,nan,LOVE CHUNGHWA,T207,M Chadwick,nan,7.0,T P Yung,47,+6,1177.0,-6,1.22.95,9.0,-,515200.0,+ 1,TT,Chiu Kwan Chi,Elusive City,Lucky Norwegian,PP,120.0,TURF - A+3 Course,1400M,4,4,5,3,4,2,7,TT,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.13815789473684212,0.2422680412371134,3.0
20190217.0,3.0,11.0,8.2,4.0,11.0,6/6/6/7/10/2,nan,VITAL SPRING,A057,C Y Ho,nan,8.0,K W Lui,48,+3,1127.0,-5,1.22.38,6.0,-,55200.0,+ 1,TT,The Executors of the Estate of the late George Wong Kin Wah,Per Incanto,Vital Choice,PPG,119.0,TURF - A+3 Course,1400M,4,6,6,6,7,10,2,TT,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4,13.0,2.0,0.14225941422594143,0.19337016574585636,7.5
20190217.0,3.0,3.0,3.2,3.0,3.0,4/6/3/11/2/11,nan,SAM'S LOVE,A088,Z Purton,nan,10.0,C H Yip,56,-2,1054.0,-9,1.22.46,5.0,-,627900.0,+ 1,TT,Samuel Choi Lin Hung,Smart Missile,Dashie Diva,PPG,129.0,TURF - A+3 Course,1400M,4,4,6,3,11,2,11,TT,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.75,8.0,3.0,0.39768339768339767,0.24914675767918087,9.0
20190217.0,3.0,6.0,7.6,2.0,6.0,1/5/2/4/5/3,nan,GOLDEN FOUR,B225,U Rispoli,nan,5.0,C W Chang,51,-2,1025.0,+7,1.22.35,4.0,-,1242000.0,+ 1,B,Lau Chi Kit Tony Lee Kevin Law Hau Wai & John Lo Wah Shing,Denman,Gingerbread,PPG,124.0,TURF - A+3 Course,1400M,4,1,5,2,4,5,3,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,12.0,0.0,0.2116788321167883,0.16470588235294117,3.0
20190217.0,3.0,1.0,7.3,1.0,1.0,6/11/6/9/3/3,nan,GREEN CARD,V126,T Berry,nan,13.0,J Moore,59,-16,1174.0,-12,1.21.49,6.0,-,1773300.0,* 1,B/TT,Brian Leung Hung Tak & Sophie Leung Lau Yau Fun,All American,Cristallo,PP,132.0,TURF - A+3 Course,1400M,4,6,11,6,9,3,3,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.35714285714285715,7.0,5.0,0.1875,0.3014705882352941,6.0
20190224.0,4.0,4.0,6.3,14.0,4.0,6/1/2/10/11/7,nan,PEARL CHAMPION,B201,S de Sousa,nan,13.0,A T Millard,57,+1,1001.0,-6,1.22.33,4.0,-,759000.0,+ 1,B,Chan Ming Wing,Rip Van Winkle,One Nite Stand,PPG,130.0,TURF - B+2 Course,1400M,4,6,1,2,10,11,7,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,5.0,0.0,0.2549019607843137,0.23834196891191708,1.5
20190224.0,4.0,11.0,80.0,13.0,11.0,7/10/6/11/5/10,nan,JOY MASTER,B222,M Harley,nan,10.0,C Fownes,49,-3,1051.0,-3,nan,4.0,-,32200.0,1,TT,Fong Chi Keung Chan Chu Woon & Tam Kin Sang,Rogano,Irish Hut,PP,122.0,TURF - B+2 Course,1400M,4,7,10,6,11,5,10,TT,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,8.516066000868433,2.1493703864524534,0.22666087711680669,0.13725490196078433,7.192574902301346
20190224.0,4.0,2.0,144.0,12.0,2.0,11/12/10/13/13/11,nan,MARQULA,V423,N Callan,nan,4.0,C W Chang,58,+2,1245.0,-12,1.23.52,6.0,-,0.0,+ 1,B/TT,Edmond So Chi Wai,Coast Guard,Marquet Formula,PP,131.0,TURF - B+2 Course,1400M,4,11,12,10,13,13,11,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.23893805309734514,0.16470588235294117,1.5
20190224.0,4.0,7.0,6.0,11.0,7.0,3,nan,CIRCUIT THREE,B360,K Teetan,nan,12.0,A S Cruz,52,+2,1115.0,-20,nan,4.0,-,340400.0,+ 1,CP1/TT,Cheung Kun Tong Erick Cheung Ka Shing & Ryan Edward Tse,Savabeel,Forty Two Below,ISG,125.0,TURF - B+2 Course,1400M,4,3,6.6892534474560605,6.67595642259932,6.675155784340404,6.657052206518754,6.618059792556327,nan,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,31.0,2.1493703864524534,0.2773722627737226,0.2727272727272727,7.192574902301346
20190224.0,4.0,12.0,21.0,10.0,12.0,5/11/5,nan,COOLCELEB,C030,U Rispoli,nan,11.0,T P Yung,48,-3,1271.0,-11,1.22.95,3.0,-,897000.0,+ 1,CP1,Great Fund Syndicate,Foxwedge,Celebrity Appeal,PPG,121.0,TURF - B+2 Course,1400M,4,5,11,5,6.675155784340404,6.657052206518754,6.618059792556327,nan,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,3.0,2.1493703864524534,0.2116788321167883,0.2422680412371134,7.192574902301346
20190224.0,4.0,5.0,11.0,9.0,5.0,12/3/3/9/13/6,nan,BEAUTY ENERGY,B149,R Bayliss,nan,9.0,J Moore,56,-5,1047.0,+3,1.22.84,5.0,-,851000.0,+ 1,CP/TT,Kwok Siu Ming,Delegator,Michelle Shift,PP,129.0,TURF - B+2 Course,1400M,4,12,3,3,9,13,6,CP,TT,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,8.516066000868433,2.1493703864524534,0.22666087711680669,0.3014705882352941,7.192574902301346
20190224.0,4.0,13.0,67.0,8.0,13.0,6/8/11,nan,DIONYSUS COLLIN,B436,C Y Ho,nan,5.0,K W Lui,48,+4,1080.0,-2,nan,3.0,-,0.0,+ 1,H/XB,Harold Syndicate,Dream Ahead,Charlety Star,PPG,119.0,TURF - B+2 Course,1400M,4,6,8,11,6.675155784340404,6.657052206518754,6.618059792556327,H,XB,None,None,None,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,0.0,2.1493703864524534,0.14225941422594143,0.19337016574585636,7.192574902301346
20190224.0,4.0,14.0,197.0,7.0,14.0,11/10/6/8,nan,SEIZE THE SPIRIT,B030,C Wong,nan,2.0,Y S Tsui,44,+4,1103.0,-2,1.24.95,4.0,-,105800.0,+ 1,B,Mr & Mrs Philip N L Chen,Mastercraftsman,Royal Ambition,PPG,110.0,TURF - B+2 Course,1400M,4,11,10,6,8,6.657052206518754,6.618059792556327,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,7.0,2.1493703864524534,0.28,0.20522388059701493,7.192574902301346
20190224.0,4.0,10.0,83.0,6.0,10.0,8/5/14/9,nan,SOCCER MASTER,B452,A Sanna,nan,7.0,D E Ferraris,50,+8,1108.0,-12,1.23.73,4.0,-,87400.0,+ 1,nan,Wallace Cheung Kwong Yung,Iffraaj,Neuquen,ISG,123.0,TURF - B+2 Course,1400M,4,8,5,14,9,6.657052206518754,6.618059792556327,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,10.0,2.1493703864524534,0.1320754716981132,0.14136125654450263,7.192574902301346
20190224.0,4.0,8.0,249.0,5.0,8.0,12,nan,GREAT HARVEST,B390,H T Mo,nan,14.0,K L Man,52,+6,1084.0,-15,nan,3.0,-,64400.0,* 1,B,Yeung Ching Man,Harbour Watch,Grojsman,PPG,120.0,TURF - B+2 Course,1400M,4,12,6.6892534474560605,6.67595642259932,6.675155784340404,6.657052206518754,6.618059792556327,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,8.516066000868433,2.1493703864524534,0.22115384615384615,0.19658119658119658,7.192574902301346
20190224.0,4.0,9.0,21.0,4.0,9.0,11/6/3/6/11/4,nan,INTREPIC,A139,M F Poon,nan,8.0,D J Hall,51,+7,995.0,-3,1.21.56,6.0,-,740600.0,+ 1,B,William Tsang,Medaglia d'Oro,Across The Moon,PP,121.0,TURF - B+2 Course,1400M,4,11,6,3,6,11,4,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2,7.0,2.0,0.24390243902439024,0.20918367346938777,3.0
20190224.0,4.0,3.0,3.2,3.0,3.0,8/2/2,nan,CHAIRMAN LO,C062,Z Purton,nan,1.0,J Size,57,-4,1194.0,0,1.22.62,3.0,-,998200.0,+ 1,B1,Lo Profile Syndicate,Sidereus,Saluting,PPG,130.0,TURF - B+2 Course,1400M,4,8,2,2,6.675155784340404,6.657052206518754,6.618059792556327,nan,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,1.0,2.1493703864524534,0.39768339768339767,0.42934782608695654,7.192574902301346
20190224.0,4.0,6.0,7.3,2.0,6.0,4/1/5/4/4/7,nan,HINYUEN SWIFTNESS,V250,W M Lai,nan,6.0,C H Yip,53,-1,1227.0,-10,1.21.79,6.0,-,1449000.0,1,B/TT,Mr & Mrs Tang Kwok Yung,Duke Of Marmalade,Stolen Girlfriend,PP,126.0,TURF - B+2 Course,1400M,4,4,1,5,4,4,7,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.25,4.0,3.0,0.05660377358490566,0.24914675767918087,4.0
20190224.0,4.0,1.0,4.8,1.0,1.0,11/8/5/10/2/5,nan,PLANET STAR,A049,C Schofield,nan,3.0,P O'Sullivan,60,-14,1205.0,-9,1.22.42,5.0,-,2279760.0,* 1,B1,Planet Racing Syndicate,Denman,Tell Someone,PPG,133.0,TURF - B+2 Course,1400M,4,11,8,5,10,2,5,nan,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3333333333333333,12.0,2.0,0.23923444976076555,0.2619047619047619,5.0
20190224.0,1.0,5.0,27.0,14.0,5.0,7/7/6/12/4/6,nan,BEST GIFT,A069,N Callan,nan,11.0,P F Yiu,33,-2,1014.0,-5,1.22.53,6.0,-,55200.0,+ 1,B,Gavy Lau,Iffraaj,Classic Vision,PPG,126.0,TURF - B+2 Course,1400M,5,7,7,6,12,4,6,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,10.0,0.0,0.23893805309734514,0.24378109452736318,5.0
20190224.0,1.0,2.0,17.0,13.0,2.0,2/9/10/6/7/9,nan,DARING HEART,V260,M Chadwick,nan,12.0,D E Ferraris,40,+1,1056.0,+3,1.23.17,5.0,-,151800.0,1,B,Chow Wailee & The Executors of the Estate of the late Dr Chow Yei Ching,Show A Heart,Kamiri,PPG,133.0,TURF - B+2 Course,1400M,5,2,9,10,6,7,9,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.13815789473684212,0.14136125654450263,5.0
20190224.0,1.0,8.0,41.0,12.0,8.0,11/12/14/11/11/14,nan,INVESTOR BOOM,A424,A Sanna,nan,13.0,J Moore,31,+14,1185.0,-1,1.23.01,4.0,-,41400.0,1,CP-/B2/TT,Worldwide Chinese Investors Association,Foxwedge,Thebe,PPG,124.0,TURF - B+2 Course,1400M,5,11,12,14,11,11,14,nan,nan,TT,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5,3.0,1.0,0.1320754716981132,0.3014705882352941,13.0
20190224.0,1.0,1.0,5.9,11.0,1.0,4/5/5/9/9/9,nan,BINGO HERO,A389,K Teetan,nan,9.0,Y S Tsui,40,+3,1269.0,+8,1.22.89,5.0,-,161000.0,+ 1,H,Mr & Mrs Lam Kwok Yan,Star Witness,Our Contessina,PPG,133.0,TURF - B+2 Course,1400M,5,4,5,5,9,9,9,H,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.2773722627737226,0.20522388059701493,5.0
20190224.0,1.0,14.0,68.0,10.0,14.0,6/10/11/10/6/14,nan,HAPPY OUT THERE,A255,H N Wong,2,3.0,C W Chang,15,0,1097.0,-8,1.28.59,5.0,-,0.0,1,B/TT,Tang Ming Tang Chak Leung Tang Chak Man & Elaine Tang Wai Ling,Happy Giggle,Out There,PPG,110.0,TURF - B+2 Course,1400M,5,6,10,11,10,6,14,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,8.516066000868433,2.1493703864524534,0.10119047619047619,0.16470588235294117,7.192574902301346
20190224.0,1.0,13.0,52.0,9.0,13.0,3/4/8/2/11/8,nan,PADDINGTON,A107,R Bayliss,2,14.0,W Y So,21,+1,1126.0,+12,1.24.58,5.0,-,376050.0,1,B/TT,Frank Fu Hoo Kin & John Hui Kin Yip,Wanted,Emma Princess,PPG,114.0,TURF - B+2 Course,1400M,5,3,4,8,2,11,8,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.22666087711680669,0.21161825726141079,5.0
20190224.0,1.0,3.0,29.0,8.0,3.0,13/9/8/11/10/11,nan,BIG BULLY,B028,C Y Ho,nan,8.0,D J Hall,39,+5,1117.0,-4,1.22.55,4.0,-,151800.0,1,V,Sammy Sean Lee,Magic Albert,Fiammarosa,PPG,130.0,TURF - B+2 Course,1400M,5,13,9,8,11,10,11,V,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3333333333333333,18.0,1.0,0.14225941422594143,0.20918367346938777,12.0
20190224.0,1.0,9.0,11.0,7.0,9.0,4/2/10/10/10/4,nan,VICTOR EMPEROR,S425,C Schofield,nan,6.0,C H Yip,24,+2,1140.0,-24,1.22.78,7.0,-,234600.0,2,TT,David Lai Hin Kiu,Kaphero,Frustration,PPG,117.0,TURF - B+2 Course,1400M,5,4,2,10,10,10,4,TT,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2,1.0,1.0,0.23923444976076555,0.24914675767918087,11.0
20190224.0,1.0,12.0,14.0,6.0,12.0,7/4/7/10/7/12,nan,BONITO,V319,H T Mo,nan,1.0,L Ho,21,-6,1140.0,-7,1.23.20,6.0,-,762450.0,+ 1,H/V2/TT,Sin Tung Hing Sin Yuk Lok & Sin Yuk San,O'Reilly,Lafleur,ISG,109.0,TURF - B+2 Course,1400M,5,7,4,7,10,7,12,H,nan,TT,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,33.0,0.0,0.22115384615384615,0.1807909604519774,5.0
20190224.0,1.0,11.0,4.5,5.0,11.0,4/4/2/7/10/14,nan,SUNNY ORIENT,V302,M L Yeung,nan,7.0,T P Yung,22,+2,1149.0,+8,1.22.66,6.0,-,338100.0,1,nan,James Chan Shiu On Joseph Chan Ho Lim Janet Chan Ng Chee Tung & Wendy Chan Wing Kei,Written Tycoon,Dellwood Diva,PP,113.0,TURF - B+2 Course,1400M,5,4,4,2,7,10,14,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,3.0,0.0,0.15025906735751296,0.2422680412371134,5.0
20190224.0,1.0,10.0,25.0,4.0,10.0,8/10/13/13/12/13,nan,XIANG HUANG QI,A312,M F Poon,nan,2.0,K L Man,23,+2,1186.0,+35,1.23.42,5.0,-,82800.0,* 1,B,Koo Ming Kown,Kyllachy,Capacious,ISG,113.0,TURF - B+2 Course,1400M,5,8,10,13,13,12,13,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,6.0,0.0,0.24390243902439024,0.19658119658119658,5.0
20190224.0,1.0,7.0,23.0,3.0,7.0,8/3/12/2/10/8,nan,BEST EFFORT,T220,M Harley,nan,5.0,C Fownes,31,-7,990.0,+28,1.22.56,8.0,-,855600.0,+ 1,B1,Poon Tit Man,Cape Cross,Chinese White,PP,124.0,TURF - B+2 Course,1400M,5,8,3,12,2,10,8,nan,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.22666087711680669,0.13725490196078433,5.0
20190224.0,1.0,6.0,9.7,2.0,6.0,2/8/3/10/6/6,nan,NEVER BETTER,T140,S de Sousa,nan,10.0,P O'Sullivan,33,0,1180.0,-3,1.23.12,7.0,-,817650.0,1,B/TT,Billy Albert Kan Che Kin & Benjamin Kan Yiu Chung,Red Giant,Sweet Vibes,PPG,126.0,TURF - B+2 Course,1400M,5,2,8,3,10,6,6,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.0,0.0,0.2549019607843137,0.2619047619047619,5.0
20190224.0,1.0,4.0,3.4,1.0,4.0,5/4/10/11/11/10,nan,FLYING NOBLE,A267,Z Purton,nan,4.0,C H Yip,34,-7,1176.0,-8,1.22.23,5.0,-,721050.0,+ 1,nan,Energetic Syndicate,Ekraar,Keeperinthemyst,PPG,127.0,TURF - B+2 Course,1400M,5,5,4,10,11,11,10,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,1.0,1.0,0.39768339768339767,0.24914675767918087,10.0
20190302.0,10.0,3.0,106.0,13.0,3.0,-,nan,HIDDEN BLITZ,C070,K C Leung,nan,5.0,R Gibson,73,0,1114.0,0,nan,4.0,-,0.0,2,TT1,Yichun Syndicate,Equiano,Love Action,PP,130.0,TURF - C Course,1400M,3,6.7537112010796205,6.6892534474560605,6.67595642259932,6.675155784340404,6.657052206518754,6.618059792556327,nan,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,1.0,2.1493703864524534,0.1759656652360515,0.19444444444444445,7.192574902301346
20190302.0,10.0,10.0,186.0,12.0,10.0,12/8/13/9,nan,PERFECT BUDDY,B408,H T Mo,nan,13.0,K W Lui,66,+8,1145.0,-6,1.23.02,4.0,-,32200.0,2,H,Perfect Buddies Syndicate,Commands,Irish Dream,PP,118.0,TURF - C Course,1400M,3,12,8,13,9,6.657052206518754,6.618059792556327,H,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,14.0,2.1493703864524534,0.22115384615384615,0.19337016574585636,7.192574902301346
20190302.0,10.0,14.0,104.0,11.0,14.0,10/11/10/10/10/10,nan,IRISH VEGA,B302,T H So,nan,6.0,C H Yip,60,+11,1060.0,+2,1.22.16,4.0,-,0.0,3,TT,Michael Tang Man Ho,Lope de Vega,Count Your Fingers,PP,115.0,TURF - C Course,1400M,3,10,11,10,10,10,10,TT,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,3.0,0.0,0.11538461538461539,0.24914675767918087,1.5
20190302.0,10.0,5.0,6.5,10.0,5.0,4,nan,UNCLE STEVE,C140,U Rispoli,nan,1.0,J Moore,71,-1,1133.0,0,1.22.28,4.0,-,1110900.0,1,nan,Hubert Tien & Ben Fung Ka Kin,Dabirsim,Great News,PP,128.0,TURF - C Course,1400M,3,4,6.6892534474560605,6.67595642259932,6.675155784340404,6.657052206518754,6.618059792556327,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,8.516066000868433,2.1493703864524534,0.2116788321167883,0.3014705882352941,7.192574902301346
20190302.0,10.0,9.0,55.0,9.0,9.0,11/11/3/1/6/2,nan,ROMAN IMPERO,V371,W M Lai,nan,11.0,C H Yip,68,+2,1179.0,+4,1.21.82,6.0,-,0.0,1,B,Kwok Ho,Holy Roman Emperor,Diksie Dancer,PP,125.0,TURF - C Course,1400M,3,11,11,3,1,6,2,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2,6.0,1.0,0.05660377358490566,0.24914675767918087,3.0
20190302.0,10.0,1.0,11.0,8.0,1.0,5/8/1/1/4/2,nan,INVINCIBLE FRESH,T190,M F Poon,nan,2.0,P F Yiu,76,0,1048.0,0,1.21.49,8.0,-,1621500.0,1,CP/E/XB,Ricky Cheng Wai Tao,Footstepsinthesand,Princess Serena,PP,130.0,TURF - C Course,1400M,3,5,8,1,1,4,2,CP,E,XB,None,None,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.625,8.0,5.0,0.24390243902439024,0.24378109452736318,7.0
20190302.0,10.0,7.0,57.0,7.0,7.0,9/8/8/7/1/5,nan,THE JUDGE,A147,C Y Ho,nan,9.0,C Fownes,70,+7,1050.0,+4,1.23.16,6.0,-,834900.0,2,H/TT,Eddie Junior Yau,Align,Annalee,PP,125.0,TURF - C Course,1400M,3,9,8,8,7,1,5,H,TT,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.14225941422594143,0.13725490196078433,1.5
20190302.0,10.0,4.0,11.0,6.0,4.0,8/12/5/3/14/10,nan,SMART LEADER,B456,R Bayliss,nan,8.0,A S Cruz,71,+1,1137.0,-6,1.22.20,4.0,-,1035000.0,+ 1,CP1/TT,Ming Shui Sum & Ming Yiu Tim,Delago Deluxe,Aemilee,PP,128.0,TURF - C Course,1400M,3,8,12,5,3,14,10,nan,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22666087711680427,8.516066000868433,2.1493703864524534,0.22666087711680669,0.2727272727272727,7.192574902301346
20190302.0,10.0,12.0,38.0,5.0,12.0,8/3/6/10/9/2,nan,KIRAM,T093,H N Wong,nan,12.0,D E Ferraris,64,+3,1144.0,-9,1.21.72,8.0,-,558900.0,2,nan,06/07 David Ferraris Trainer Syndicate,Elusive City,King Luna,PP,118.0,TURF - C Course,1400M,3,8,3,6,10,9,2,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3333333333333333,1.0,1.0,0.10119047619047619,0.14136125654450263,4.0
20190302.0,10.0,13.0,18.0,4.0,13.0,5/2/9/2/3/7,nan,GOOD FOR YOU,T265,G van Niekerk,nan,10.0,Y S Tsui,63,+7,1063.0,+14,1.21.99,6.0,-,746580.0,1,B,Michael Ng Chun Ho Randy Chu Wai Ping & Jenny Ng Wing Sum,Thorn Park,La Serenissime,PPG,120.0,TURF - C Course,1400M,3,5,2,9,2,3,7,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.43478260869565216,32.0,10.0,0.22666087711680669,0.20522388059701493,5.0
